LotFrontage,LotArea,Street,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,FinalBid,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,YrSold,MSSubClass,MSZoning,Alley,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,Foundation,Heating,CentralAir,Electrical,GarageType,GarageFinish,Fence,MiscFeature,MoSold,SaleType,SaleCondition,SalePrice
70.0,9100,2,4,4,3,6,6,1965,1965,0.0,3,3,3,122231.57378115224,3,0,4,338,3,466,121,925,5,925,0,0,925,0,1,1,0,2,1,3,5,8,0,0,1965.0,1,429,3,3,2,0,0,0,0,0,0,0,0,2009,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Detchd,Unf,GdWo,No,Jul,WD,Normal,117500
71.0,9353,2,4,4,3,7,5,1970,1970,0.0,3,3,3,129272.66718582204,3,0,1,0,1,0,864,864,4,864,0,0,864,0,0,1,0,3,1,3,5,8,0,0,1972.0,1,280,3,3,2,0,0,0,0,0,0,0,0,2006,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,No,Shed,Jul,Oth,Abnorml,116050
75.0,9750,2,4,4,3,4,5,2000,2001,171.0,4,3,4,190943.89423829096,3,0,1,0,1,0,1630,1630,5,1630,0,0,1630,0,0,2,0,3,1,4,6,8,1,3,2000.0,2,451,3,3,2,74,234,0,0,0,0,0,0,2009,SC20,RL,None,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Unf,No,No,Oct,WD,Normal,213000
107.0,11362,2,3,4,3,3,5,2004,2005,42.0,4,3,5,298937.11119386915,3,1,6,1039,1,0,797,1836,5,1836,0,0,1836,1,0,2,0,3,1,4,7,8,1,4,2004.0,3,862,3,3,2,125,185,0,0,0,0,0,0,2009,SC20,RL,None,Lvl,Inside,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,Stone,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Mar,WD,Normal,280000
60.0,8400,2,4,4,3,5,5,1925,1950,0.0,3,3,3,108232.2465498754,3,0,3,423,1,0,758,1181,2,1390,304,0,1694,0,0,2,0,4,1,3,7,8,1,4,1925.0,2,576,3,3,2,342,0,128,0,0,0,0,0,2008,SC50,RL,None,Bnk,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,Unf,No,No,Jun,WD,Normal,136500
60.0,6000,2,4,4,3,6,5,1926,1950,0.0,3,2,3,126226.58915033689,3,0,1,0,1,0,1008,1008,5,1008,0,514,1522,0,0,2,0,4,1,3,7,8,0,0,1980.0,0,0,0,0,1,0,0,138,0,0,0,0,0,2006,SC50,RL,None,Lvl,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,BrkTil,GasA,Y,SBrkr,No,No,No,No,Jun,WD,Normal,102000
60.0,7332,2,4,4,3,5,6,1959,1959,207.0,3,3,3,97679.09004677125,3,0,4,414,1,0,450,864,5,864,0,0,864,1,0,1,0,2,1,4,4,8,0,0,1959.0,1,288,3,3,2,168,0,0,0,0,0,0,0,2006,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Unf,No,No,Oct,WD,Abnorml,120000
0.0,16196,2,1,4,3,4,5,1998,1998,0.0,4,3,4,229535.85954658547,3,3,6,1443,1,0,39,1482,5,1494,0,0,1494,1,0,2,0,3,1,4,5,8,1,2,1998.0,2,514,3,3,2,402,25,0,0,0,0,0,0,2007,SC20,RL,None,Low,Inside,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Aug,WD,Normal,215000
80.0,8700,2,4,4,3,6,6,1963,1963,148.0,3,4,3,144580.61338865053,3,1,5,776,1,0,344,1120,4,1128,0,0,1128,1,0,2,0,3,1,3,6,8,0,0,1963.0,2,525,3,3,2,192,20,123,0,0,0,0,0,2008,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,MnPrv,No,Dec,WD,Normal,155000
51.0,6120,2,4,4,3,4,5,1931,1950,0.0,3,3,3,106715.68652401556,3,0,1,0,1,0,952,952,4,1022,752,0,1774,0,0,2,0,2,2,3,8,7,2,3,1931.0,2,468,2,3,2,90,0,205,0,0,0,0,0,2008,SC50,RM,None,Lvl,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,BrkFace,Wd Shng,None,BrkTil,GasA,Y,FuseF,Detchd,Unf,No,No,Apr,WD,Abnorml,129900
85.0,10678,2,4,4,3,3,5,1992,2000,337.0,4,3,4,365563.36643222475,3,0,6,700,1,0,983,1683,5,2129,743,0,2872,0,0,2,1,4,1,4,9,8,1,3,1992.0,2,541,3,3,2,0,33,0,0,0,0,0,0,2007,SC50,RL,None,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1.5Fin,Hip,CompShg,HdBoard,HdBoard,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Apr,WD,Normal,285000
80.0,11600,2,4,4,3,5,5,1960,1960,175.0,3,3,3,170266.37575939565,3,0,3,565,1,0,818,1383,3,1383,0,0,1383,0,0,1,1,3,1,3,7,8,0,0,1960.0,1,292,3,3,2,0,45,0,0,0,0,0,0,2006,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,No,No,Apr,WD,Normal,145250
50.0,5925,2,4,4,3,7,7,1937,2000,435.0,3,3,2,70066.95577391499,3,0,3,168,1,0,739,907,3,1131,0,0,1131,0,0,1,0,2,1,3,7,8,0,0,1995.0,2,672,3,3,2,0,72,0,0,0,0,0,0,2007,SC30,RM,None,Bnk,Inside,OldTown,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,Stucco,BrkCmn,BrkTil,GasA,Y,SBrkr,Detchd,Unf,MnPrv,No,Mar,WD,Alloca,89471
86.0,10562,2,4,4,3,3,5,2007,2007,300.0,4,3,5,366261.98824259226,3,0,6,1288,1,0,294,1582,5,1610,551,0,2161,1,0,1,1,3,1,5,8,8,1,4,2007.0,3,789,3,3,2,178,120,0,0,0,0,0,0,2007,SC60,RL,None,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Nov,New,Partial,325624
0.0,7540,2,3,4,3,5,6,1978,1978,0.0,3,3,4,179071.42048884952,3,2,6,773,1,0,115,888,5,912,0,0,912,1,0,1,0,2,1,3,5,8,1,3,1978.0,2,470,3,3,2,0,0,0,0,192,0,0,0,2007,SC85,RL,None,Lvl,CulDSac,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,VinylSd,VinylSd,None,CBlock,GasA,Y,SBrkr,Attchd,RFn,MnPrv,No,Jun,WD,Normal,156000
71.0,8197,2,4,4,3,5,5,1977,1977,148.0,3,3,3,146254.26791484363,3,0,1,0,1,0,660,660,5,1285,0,0,1285,0,0,1,1,3,1,3,7,8,1,3,1977.0,2,528,3,3,2,138,0,0,0,0,0,0,0,2007,SC20,RL,None,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,MnPrv,No,Apr,WD,Normal,143500
91.0,10437,2,3,4,3,3,6,1995,1995,660.0,4,4,4,416817.43954682985,3,3,6,1696,1,0,413,2109,5,2113,0,0,2113,1,0,2,1,2,1,4,7,8,1,3,1995.0,3,839,3,3,2,236,46,0,0,0,0,0,0,2008,SC20,RL,None,Lvl,Inside,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Aug,WD,Normal,350000
78.0,10206,2,4,4,3,3,5,2007,2007,468.0,3,3,4,254349.15879648257,3,0,6,33,1,0,1530,1563,5,1563,0,0,1563,0,0,2,0,3,1,4,6,8,1,4,2007.0,3,758,3,3,2,144,99,0,0,0,0,0,0,2008,SC20,RL,None,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Oct,WD,Normal,245000
83.0,13159,2,3,4,3,4,5,2009,2009,0.0,3,3,5,202250.87497747404,3,2,1,0,1,0,846,846,4,846,846,0,1692,0,0,2,1,3,1,4,6,8,0,0,2009.0,2,650,3,3,2,208,114,0,0,0,0,0,0,2009,SC60,RL,None,HLS,Corner,Timber,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Jul,New,Partial,224500
130.0,9600,2,3,4,3,6,7,1940,1950,0.0,4,4,3,179218.727092637,2,0,3,428,1,0,300,728,5,976,332,0,1308,1,0,1,1,2,1,3,7,6,2,3,1940.0,1,256,3,3,2,0,70,0,0,0,0,0,0,2009,SC50,RL,None,HLS,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,SBrkr,Detchd,Unf,No,No,Jun,WD,Normal,160000
51.0,10480,2,4,4,3,5,5,1936,1950,0.0,3,3,3,131939.7310742319,3,0,1,0,1,0,1064,1064,5,1166,0,473,1639,0,0,1,0,3,1,3,6,3,0,0,1936.0,1,240,3,3,2,0,0,0,0,0,0,0,0,2008,SC50,RL,None,Lvl,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,GasA,Y,FuseA,Detchd,Unf,No,No,Mar,WD,Normal,115000
60.0,12180,2,4,4,3,7,4,1941,1950,0.0,3,2,4,103150.4694274734,3,0,4,348,1,0,324,672,2,672,252,0,924,1,0,1,0,2,1,2,5,8,0,0,1941.0,1,280,3,3,2,0,0,0,0,0,0,0,0,2010,SC190,RL,None,Lvl,Inside,Edwards,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,BrkTil,Grav,N,FuseA,Detchd,Unf,MnPrv,No,Jul,WD,Normal,80000
0.0,26142,2,3,4,3,6,7,1962,1962,189.0,3,3,3,176694.70289993664,3,0,3,593,1,0,595,1188,3,1188,0,0,1188,0,0,1,0,3,1,3,6,8,0,0,1962.0,1,312,3,3,1,261,39,0,0,0,0,0,0,2010,SC20,RL,None,Lvl,CulDSac,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Unf,No,No,Apr,WD,Normal,157900
0.0,9477,2,4,4,3,6,5,1966,1966,65.0,3,3,3,132441.33064346976,3,0,3,340,1,0,524,864,3,892,0,0,892,0,0,1,0,3,1,3,5,8,0,0,1966.0,1,264,3,3,2,0,0,0,0,0,0,0,0,2008,SC20,RL,None,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,GdWo,No,Oct,WD,Normal,110000
70.0,9100,2,4,4,3,4,5,2004,2005,0.0,4,3,4,201923.48403164468,3,0,6,24,1,0,1836,1860,5,1836,0,0,1836,0,0,2,0,3,1,4,8,8,1,4,2004.0,2,484,3,3,2,120,33,0,0,0,0,0,0,2006,SC20,RL,None,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Oct,WD,Normal,216837
59.0,7837,2,3,4,3,5,7,1993,1994,0.0,4,3,4,200324.15509345665,3,0,1,0,1,0,799,799,4,799,772,0,1571,0,0,2,1,3,1,3,7,8,1,3,1993.0,2,380,3,3,2,0,40,0,0,0,0,0,0,2009,SC60,RL,None,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,May,WD,Normal,178000
50.0,7175,2,4,4,3,5,5,1984,1984,0.0,3,3,4,108519.74039285176,3,0,5,623,2,121,0,744,3,752,0,0,752,1,0,1,0,2,1,3,4,8,0,0,1984.0,1,264,3,3,2,353,0,0,0,90,0,0,0,2010,SC120,RL,None,Lvl,Inside,SawyerW,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,MnPrv,No,Feb,WD,Normal,125000
75.0,9000,2,4,4,3,3,5,2008,2008,36.0,4,3,4,226374.45686833205,3,2,6,1078,1,0,488,1566,5,1566,0,0,1566,1,0,2,0,3,1,4,7,8,0,0,2008.0,2,750,3,3,2,144,168,0,0,0,0,0,0,2010,SC20,FV,None,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Apr,WD,Normal,262500
24.0,2544,2,4,4,3,4,5,2005,2005,0.0,4,3,4,178880.14500302172,3,0,1,0,1,0,600,600,5,520,623,80,1223,0,0,2,1,2,1,4,4,8,0,0,2005.0,2,480,3,3,2,0,166,0,0,0,0,0,0,2006,SC160,FV,2,Lvl,Inside,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,RFn,No,No,Jul,WD,Normal,147400
60.0,7200,2,4,4,3,7,5,1949,1950,0.0,3,3,0,82267.64598534675,0,0,0,0,0,0,0,0,2,1040,0,0,1040,0,0,2,0,2,2,3,6,8,0,0,1956.0,2,420,3,3,2,0,0,0,0,0,0,0,0,2009,SC90,RL,None,Lvl,Inside,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,BrkFace,Stone,None,Slab,Wall,N,FuseF,Detchd,Unf,No,No,Jun,WD,Normal,90000
64.0,5587,2,3,4,2,3,5,2008,2008,186.0,5,3,5,333270.00378222496,3,3,6,1480,1,0,120,1600,5,1652,0,0,1652,1,1,2,0,2,1,4,5,8,1,4,2008.0,2,482,3,3,2,162,53,0,153,0,0,0,0,2008,SC120,RM,None,HLS,Inside,Crawfor,Norm,Norm,TwnhsE,1Story,Hip,CompShg,CemntBd,CmentBd,Stone,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Nov,New,Partial,392500
0.0,8795,2,3,4,3,4,5,2000,2000,0.0,4,3,4,160395.3013639421,3,0,6,300,1,0,652,952,5,980,1276,0,2256,0,0,2,1,4,1,4,8,8,1,3,2000.0,2,554,3,3,2,224,54,0,0,0,0,0,0,2009,SC60,RL,None,Lvl,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,BuiltIn,Fin,No,No,Apr,WD,Normal,236000
81.0,12150,2,4,4,3,6,5,1954,1954,335.0,3,3,3,172599.6692542886,3,0,1,0,1,0,1050,1050,5,1050,745,0,1795,0,0,2,0,4,1,3,7,8,0,0,1954.0,1,352,2,3,2,0,0,0,0,0,0,0,0,2008,SC50,RM,1,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,BrkFace,BrkTil,GasA,N,FuseF,Attchd,Unf,No,No,Nov,WD,Normal,131500
21.0,1890,2,4,4,3,7,7,1972,1972,0.0,3,4,4,92626.1842726978,3,2,5,495,1,0,135,630,4,630,0,0,630,1,0,1,0,1,1,3,3,8,0,0,1980.0,0,0,0,0,2,88,0,0,0,0,0,0,0,2008,SC180,RM,None,Lvl,Inside,MeadowV,Norm,Norm,Twnhs,SFoyer,Gable,CompShg,CemntBd,CmentBd,None,CBlock,GasA,Y,SBrkr,No,No,No,No,Jun,WD,Normal,81000
60.0,7879,2,4,4,3,7,5,1920,1950,0.0,3,3,3,38488.17644306425,3,0,3,495,1,0,225,720,3,720,0,0,720,0,0,1,0,2,1,3,4,8,0,0,1980.0,0,0,0,0,0,0,523,115,0,0,0,0,0,2009,SC30,C (all),None,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,N,FuseA,No,No,GdWo,No,Nov,WD,Abnorml,34900
75.0,9825,2,4,4,3,6,5,1965,1965,0.0,3,3,0,107195.31126998858,0,0,0,0,0,0,0,0,3,1664,0,0,1664,0,0,2,0,4,2,3,8,8,0,0,1980.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2010,SC90,RL,None,Lvl,Inside,Edwards,Norm,Norm,Duplex,1Story,Hip,CompShg,AsphShn,AsphShn,None,CBlock,GasA,N,SBrkr,No,No,No,No,May,WD,Normal,100000
21.0,1680,2,4,4,3,6,7,1972,1972,268.0,3,3,3,104823.45471435014,3,0,5,231,1,0,399,630,3,630,672,0,1302,0,0,2,1,3,1,3,6,8,0,0,1972.0,1,264,3,3,2,185,0,0,0,0,0,0,0,2009,SC160,RM,None,Lvl,Inside,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,CemntBd,CmentBd,BrkFace,CBlock,GasA,Y,SBrkr,Detchd,Unf,No,No,Feb,WD,Normal,119500
0.0,9500,2,3,4,3,5,5,1963,1963,247.0,3,3,4,150495.11609925414,3,0,4,609,1,0,785,1394,4,1394,0,0,1394,1,0,1,1,3,1,3,6,8,2,4,1963.0,2,514,3,3,2,0,76,0,0,185,0,0,0,2009,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,No,No,Jul,WD,Normal,159000
50.0,9000,2,4,4,3,5,6,1937,1950,0.0,3,4,3,143833.73896323293,3,0,1,0,1,0,780,780,3,780,595,0,1375,0,0,1,1,3,1,4,6,8,1,4,1979.0,1,544,3,3,1,0,162,0,0,126,0,0,0,2007,SC50,RM,None,Bnk,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,SBrkr,Detchd,Unf,No,No,Dec,WD,Normal,141000
0.0,21453,2,3,4,1,5,5,1969,1969,0.0,3,3,3,176058.48756967005,3,3,5,938,1,0,0,938,5,988,0,0,988,1,0,1,0,1,1,3,4,8,2,3,1969.0,2,540,3,3,2,0,130,0,130,0,0,0,0,2006,SC80,RL,None,Low,CulDSac,ClearCr,Norm,Norm,1Fam,SLvl,Flat,Metal,Plywood,Plywood,None,CBlock,GasA,Y,SBrkr,Attchd,Unf,No,No,Oct,WD,Normal,180000
89.0,12461,2,4,4,3,3,5,1994,1995,0.0,4,3,4,301353.37706640584,3,0,6,1456,1,0,168,1624,5,1624,0,0,1624,1,0,2,0,2,1,4,5,8,1,2,1994.0,3,757,3,3,2,0,114,192,0,0,0,0,0,2006,SC20,RL,None,Lvl,Corner,NoRidge,Norm,Norm,1Fam,1Story,Gable,CompShg,ImStucc,ImStucc,None,PConc,GasA,Y,SBrkr,Attchd,RFn,GdPrv,No,Jul,WD,Normal,262000
80.0,9600,2,4,4,3,4,6,1973,1973,320.0,3,3,3,188358.2397633172,3,0,5,916,1,0,326,1242,2,1242,0,0,1242,0,0,1,1,3,1,3,6,8,1,3,1973.0,2,528,3,3,2,0,0,0,0,0,0,0,0,2007,SC20,RL,None,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,Unf,No,No,Sep,WD,Normal,175500
70.0,10552,2,3,4,3,6,5,1959,1959,0.0,3,3,3,134864.09909839235,3,0,3,1018,1,0,380,1398,4,1700,0,0,1700,0,1,1,1,4,1,4,6,8,1,4,1959.0,2,447,3,3,2,0,38,0,0,0,0,0,0,2010,SC20,RL,None,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,BrkFace,None,CBlock,GasA,Y,SBrkr,Attchd,RFn,No,No,Apr,WD,Normal,165500
51.0,3635,2,4,4,3,4,5,2007,2007,130.0,4,3,4,183793.44764846828,3,0,5,988,1,0,398,1386,5,1569,0,0,1569,0,1,2,0,1,1,4,7,8,1,3,2007.0,3,660,3,3,2,143,20,0,0,0,0,0,0,2009,SC120,RL,None,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,May,WD,Normal,175900
0.0,7446,2,4,4,3,7,5,1941,1950,0.0,3,3,3,112047.45395315983,3,0,3,266,1,0,522,788,3,788,0,0,788,0,0,1,0,2,1,3,4,8,2,3,1980.0,0,0,0,0,2,0,0,0,0,0,0,0,0,2006,SC30,RL,None,Lvl,Corner,BrkSide,Feedr,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,CBlock,GasA,Y,FuseA,No,No,GdWo,No,Apr,WD,Abnorml,100000
0.0,19900,2,4,4,3,4,5,1970,1989,287.0,3,3,4,139668.50337058512,3,3,6,912,1,0,1035,1947,3,2207,0,0,2207,1,0,2,0,3,1,3,7,7,1,4,1970.0,2,576,3,3,2,301,0,0,0,0,0,0,0,2010,SC20,RL,None,Lvl,Inside,NAmes,PosA,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,CBlock,GasA,Y,SBrkr,Attchd,RFn,No,No,Jul,WD,Normal,180000
32.0,4500,2,4,4,3,5,5,1998,1998,116.0,3,3,5,156480.51961640985,3,0,6,897,1,0,319,1216,5,1216,0,0,1216,1,0,2,0,2,1,3,5,8,0,0,1998.0,2,402,3,3,2,0,125,0,0,0,0,0,0,2006,SC120,RM,None,Lvl,FR2,Mitchel,Norm,Norm,Twnhs,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,Unf,No,No,May,WD,Normal,164000
50.0,9000,2,4,4,3,9,3,1949,1950,0.0,3,3,3,39468.776589975605,3,2,4,50,1,0,430,480,3,480,0,0,480,1,0,0,0,1,1,3,4,8,0,0,1958.0,1,308,3,3,2,0,0,0,0,0,0,0,0,2006,SC20,C (all),None,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,AsbShng,AsbShng,None,CBlock,GasA,N,FuseA,Detchd,Unf,No,No,Oct,WD,Abnorml,35311
0.0,10762,2,3,4,3,4,5,1999,1999,344.0,4,3,4,264188.1101438214,3,0,6,694,1,0,284,978,5,1005,978,0,1983,0,0,2,1,3,1,4,9,8,1,3,1999.0,2,490,3,3,2,0,0,0,0,0,0,0,0,2009,SC60,RL,None,Lvl,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,May,WD,Normal,225000
0.0,11250,2,4,4,3,7,5,1957,1989,0.0,3,3,3,199224.1493791301,3,2,1,0,1,0,1104,1104,5,1104,684,0,1788,1,0,1,0,5,1,3,8,6,2,3,1957.0,1,304,3,3,2,120,0,0,0,0,0,0,0,2009,SC50,RL,None,Lvl,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,CBlock,GasA,Y,FuseA,Attchd,Unf,No,No,Nov,WD,Normal,161500
60.0,10440,2,4,4,3,6,8,1904,2002,0.0,3,3,3,135635.88977647226,3,0,1,0,1,0,650,650,4,958,581,0,1539,0,0,2,0,3,1,4,8,8,1,1,1983.0,2,686,4,3,1,70,78,68,0,0,0,0,0,2008,SC70,RM,1,Lvl,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,PConc,GasA,Y,SBrkr,Detchd,Unf,No,No,Jun,WD,Normal,157500
50.0,8500,2,4,4,3,7,4,1920,1950,0.0,3,2,3,45343.37017252888,3,0,1,0,1,0,649,649,3,649,668,0,1317,0,0,1,0,3,1,3,6,8,0,0,1920.0,1,250,3,2,0,0,54,172,0,0,0,0,0,2008,SC70,C (all),2,Lvl,Inside,IDOTRR,Feedr,Norm,1Fam,2Story,Gambrel,CompShg,BrkFace,BrkFace,None,BrkTil,GasA,N,SBrkr,Detchd,Unf,MnPrv,No,Jul,WD,Normal,40000
63.0,8849,2,3,4,3,2,5,2005,2005,616.0,5,3,5,251543.04992458012,3,0,6,28,1,0,1656,1684,5,1684,0,0,1684,0,0,2,0,2,1,5,6,8,1,5,2005.0,2,564,3,3,2,495,72,0,0,0,0,0,0,2008,SC120,RL,None,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,PConc,GasA,Y,SBrkr,Attchd,RFn,No,No,Jul,WD,Normal,266000
60.0,10200,2,4,4,3,6,8,1940,1997,0.0,3,3,3,122891.46687367793,3,0,1,0,1,0,672,672,5,672,0,0,672,0,0,1,0,2,1,3,4,8,0,0,1940.0,1,240,3,3,0,168,0,0,0,0,0,0,0,2008,SC30,RL,None,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,SBrkr,Detchd,Unf,GdPrv,No,Aug,WD,Normal,108000
0.0,5700,2,4,4,3,4,7,1926,1950,0.0,3,3,3,79837.77298329078,3,0,1,0,1,0,572,572,3,572,539,0,1111,0,0,1,0,2,1,3,5,8,1,4,1982.0,1,288,3,3,2,0,0,176,0,0,0,0,0,2008,SC50,RM,None,Lvl,Inside,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,PConc,GasA,Y,SBrkr,Detchd,Unf,No,No,Aug,WD,Normal,116900
96.0,12444,2,4,4,3,3,5,2008,2008,426.0,5,3,5,375543.3412836438,3,2,6,1336,1,0,596,1932,5,1932,0,0,1932,1,0,2,0,2,1,5,7,8,1,4,2008.0,3,774,3,3,2,0,66,0,304,0,0,0,0,2008,SC20,RL,None,Lvl,FR2,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,PConc,GasA,Y,SBrkr,Attchd,Fin,No,No,Nov,New,Partial,394617
